Date	SNB	SNB 1D volatility	SNB 3D volatility	SNB 5D volatility	SNB 5D volatility	SNB 5D volatility	SNB 5D volatility	SNB	SNB 1D volatility	SNB 3D volatility	SNB 5D volatility	SNB 5D volatility	SNB 5D volatility	SNB 5D volatility
2016-09-02	99.82003498733772	0.06300426692869324	0.06963079809734977	0.07284790737640445	0.07048266004656716	0.07261973230269	0.07302139897278484	100.73877407812013	0.06451368827160923	0.07146487834384543	0.07455574294220252	0.07198225958905508	0.07432126952810723	0.07472420707770383
2016-09-06	99.56886370892627	0.06245661172819512	0.06857417760695507	0.07062817850453279	0.0675193468036724	0.0702682739589167	0.07092222123264233	100.54202048297552	0.0633330483794694	0.07001864533674612	0.07217175882392177	0.06872383367510432	0.0717884041090407	0.07247540974863079
2016-09-07	99.55203153514397	0.060368050583200425	0.0666578599778501	0.06938917108796583	0.06625495638366906	0.06899048801543797	0.06972542903798813	100.53368844213708	0.06120608162864391	0.06787376099513524	0.0706383512316543	0.06700424136437458	0.07019213594952302	0.07100557164119341
2016-09-08	99.60427582291929	0.05834176210666394	0.06492762724761787	0.06784844530310742	0.06432438497404559	0.06737295936246662	0.06825722241862237	100.60656803815668	0.05917815632980827	0.0658510765589269	0.06879408469690035	0.06462424229343149	0.06824855578779265	0.0692539313640818
2016-09-09	99.15607106523751	0.060686902171737805	0.06409720886938072	0.06725865005345286	0.06381951436494837	0.06677570880322956	0.06767932515078814	100.15593235440264	0.061472369157189614	0.06485478511327203	0.06779200900967393	0.06356924379554585	0.06721438474419729	0.06828662508581697
2016-09-12	98.92478075223603	0.05959170711846424	0.06455340243821427	0.06834801604541656	0.06565203968102586	0.0679608788875868	0.06868823209159608	99.89679421946282	0.06060157208796666	0.06536647206919823	0.06852264214651047	0.06503880857254404	0.06803056898219095	0.06894855451136815
2016-09-13	98.98390436688102	0.05771040566315812	0.06459344390179611	0.06733499590835221	0.06404496199388404	0.06686530701939107	0.0677471371587323	99.96262135161128	0.05869768948452854	0.0655479717235762	0.06751696211303432	0.06356173960377022	0.06695447128041276	0.0680059593316922
2016-09-14	98.79320114650486	0.05636633807616178	0.06299748485401346	0.06699898315505876	0.06334216138395014	0.06648224248083408	0.06745102176782485	99.76860833509879	0.05733530968608688	0.0640229938090535	0.06723988964079246	0.06306665784999443	0.0666467551531726	0.06775618988598336
2016-09-15	98.69954869362707	0.05454166454696445	0.061009743746515105	0.06720471456812681	0.06328850379471926	0.06666037315585022	0.067678214398037	99.66843542945365	0.055497507519859816	0.06201171292005411	0.06765144691968061	0.06341602930109824	0.06705561741621666	0.06816885392127471
2016-09-16	99.14309311332903	0.05751973954375534	0.059322890141800165	0.06496337052213208	0.06025463297661321	0.06428779242456399	0.06555595752873046	100.1214261129134	0.05843561433016108	0.06026173242568244	0.06537485719820772	0.06030115362905217	0.06464294957305745	0.06601528767726036
2016-09-19	99.3663081595732	0.056617104702899455	0.060014483062386235	0.0638694438724212	0.05945236880222791	0.06320083215439025	0.06446509439393364	100.34861015241935	0.05748626931072924	0.06084979716032397	0.06424715355361944	0.059446571642258784	0.06351959024973453	0.06489290700217663
2016-09-20	99.25698888423553	0.05500963641554789	0.0602001239810389	0.06214914577380849	0.05734110946391942	0.06140836872737712	0.06281273066132463	100.23665448731671	0.05586116031077742	0.060980873658544495	0.06248452695034954	0.057272506642824204	0.061681773477217636	0.06320089376229064
2016-09-21	99.15445787213716	0.05339264270784653	0.05815893896905443	0.060689863828408644	0.05562277229107759	0.059898507114160705	0.06140206476785281	100.1084135581498	0.0543438455033709	0.05892019421144764	0.06091129578795603	0.05537452241204445	0.06004843875061567	0.06168461327899524
