2009-06-29 00:00	1.52380	1.52830	1.52215	1.52525	308912
2009-06-30 00:00	1.52525	1.52710	1.52270	1.52410	361596
2009-07-01 00:00	1.52410	1.52550	1.51953	1.52040	314231
2009-07-02 00:00	1.52040	1.52460	1.51717	1.51800	241953
2009-07-03 00:00	1.51800	1.52490	1.51762	1.51880	199253
2009-07-05 00:00	1.51844	1.51940	1.51797	1.51835	11292
2009-07-06 00:00	1.51835	1.52090	1.51515	1.51620	456104
2009-07-07 00:00	1.51620	1.51930	1.51445	1.51570	527033
2009-07-08 00:00	1.51570	1.51705	1.51220	1.51270	542009
2009-07-09 00:00	1.51270	1.51755	1.51095	1.51210	596455
2009-07-10 00:00	1.51210	1.51675	1.51155	1.51405	605386
2009-07-12 00:00	1.51293	1.51455	1.51270	1.51425	24241
2009-07-13 00:00	1.51430	1.51560	1.51210	1.51375	621330
2009-07-14 00:00	1.51375	1.52195	1.51345	1.52115	683968
2009-07-15 00:00	1.52105	1.52155	1.51465	1.51565	648373
2009-07-16 00:00	1.51565	1.51895	1.51475	1.51790	535881
2009-07-17 00:00	1.51790	1.52230	1.51720	1.51815	594231
2009-07-19 00:00	1.51830	1.52065	1.51820	1.51945	43669
2009-07-20 00:00	1.51945	1.52230	1.51810	1.51920	621585
2009-07-21 00:00	1.51920	1.52020	1.51430	1.51630	771516
2009-07-22 00:00	1.51615	1.51780	1.51438	1.51534	665103
2009-07-23 00:00	1.51550	1.52450	1.51525	1.52050	688629
2009-07-24 00:00	1.52050	1.52455	1.51965	1.52235	561220
2009-07-26 00:00	1.52177	1.52305	1.52077	1.52255	22735
2009-07-27 00:00	1.52255	1.52490	1.52190	1.52410	681206
2009-07-28 00:00	1.52415	1.52630	1.52150	1.52305	657800
2009-07-29 00:00	1.52310	1.52810	1.52190	1.52690	859103
2009-07-30 00:00	1.52690	1.53365	1.52594	1.53105	689049
2009-07-31 00:00	1.53115	1.53455	1.52120	1.52305	686048
2009-08-02 00:00	1.52423	1.52530	1.52270	1.52500	30912
2009-08-03 00:00	1.52500	1.52845	1.52315	1.52675	652737
2009-08-04 00:00	1.52675	1.53180	1.52545	1.52705	731841
2009-08-05 00:00	1.52705	1.53165	1.52575	1.52935	647735
2009-08-06 00:00	1.52935	1.53240	1.52802	1.52860	877528
2009-08-07 00:00	1.52860	1.53565	1.52348	1.53305	313387
2009-08-09 00:00	1.53390	1.53540	1.53308	1.53530	28727
2009-08-10 00:00	1.53530	1.53640	1.53340	1.53425	301068
2009-08-11 00:00	1.53425	1.53485	1.52820	1.53075	331424
2009-08-12 00:00	1.53080	1.53125	1.52655	1.52925	352214
2009-08-13 00:00	1.52940	1.53375	1.52740	1.52860	278438
2009-08-14 00:00	1.52850	1.53040	1.52192	1.52245	245619
2009-08-16 00:00	1.52321	1.52410	1.52110	1.52340	18815
2009-08-17 00:00	1.52340	1.52410	1.51730	1.51800	312550
2009-08-18 00:00	1.51800	1.52220	1.51740	1.52050	309305
2009-08-19 00:00	1.52050	1.52120	1.51360	1.51680	241385
2009-08-20 00:00	1.51680	1.51890	1.51454	1.51535	220622
2009-08-21 00:00	1.51535	1.51880	1.51340	1.51610	246366
2009-08-23 00:00	1.51538	1.51695	1.51489	1.51685	23464
2009-08-24 00:00	1.51680	1.52085	1.51665	1.51770	277722
2009-08-25 00:00	1.51765	1.51955	1.51515	1.51750	321486
2009-08-26 00:00	1.51750	1.52370	1.51718	1.52155	394084
2009-08-27 00:00	1.52140	1.52430	1.51585	1.51915	431492
2009-08-28 00:00	1.51910	1.52190	1.51520	1.51565	331148
2009-08-30 00:00	1.51582	1.51675	1.51505	1.51530	17673
2009-08-31 00:00	1.51530	1.51835	1.51434	1.51760	295314
2009-09-01 00:00	1.51755	1.51815	1.51473	1.51520	398009
2009-09-02 00:00	1.51530	1.51875	1.51245	1.51345	351931
2009-09-03 00:00	1.51345	1.51555	1.51235	1.51425	300782
2009-09-04 00:00	1.51425	1.51840	1.51366	1.51655	239452
2009-09-06 00:00	1.51650	1.51863	1.51605	1.51715	10468
2009-09-07 00:00	1.51715	1.51990	1.51585	1.51923	212661
2009-09-08 00:00	1.51930	1.52040	1.51500	1.51650	362612
2009-09-09 00:00	1.51645	1.51790	1.51499	1.51540	305637
2009-09-10 00:00	1.51535	1.52000	1.51351	1.51420	290889
2009-09-11 00:00	1.51420	1.51490	1.51199	1.51275	293020
2009-09-13 00:00	1.51285	1.51365	1.51138	1.51220	16578
2009-09-14 00:00	1.51220	1.51410	1.51088	1.51195	290353
2009-09-15 00:00	1.51195	1.51750	1.51190	1.51655	288558
2009-09-16 00:00	1.51650	1.51975	1.51600	1.51800	305609
2009-09-17 00:00	1.51800	1.52325	1.51450	1.51600	337499
2009-09-18 00:00	1.51600	1.51690	1.51335	1.51420	311762
2009-09-20 00:00	1.51419	1.51480	1.51322	1.51365	10731
2009-09-21 00:00	1.51380	1.51895	1.51380	1.51519	294284
2009-09-22 00:00	1.51535	1.51580	1.51155	1.51380	357857
2009-09-23 00:00	1.51390	1.51460	1.51200	1.51250	414309
2009-09-24 00:00	1.51250	1.51335	1.50705	1.50860	434582
2009-09-25 00:00	1.50860	1.51240	1.50815	1.50915	391419
2009-09-27 00:00	1.50955	1.51050	1.50840	1.50950	14356
2009-09-28 00:00	1.50950	1.51225	1.50825	1.50975	308617
2009-09-29 00:00	1.50975	1.51280	1.50915	1.51165	387678
2009-09-30 00:00	1.51165	1.52395	1.50755	1.51599	354334
2009-10-01 00:00	1.51625	1.51925	1.51300	1.51345	427444
2009-10-02 00:00	1.51345	1.51425	1.50840	1.50865	397061
2009-10-04 00:00	1.50802	1.51030	1.50802	1.50970	8841
2009-10-05 00:00	1.50970	1.51275	1.50925	1.51210	347054
2009-10-06 00:00	1.51210	1.51260	1.50955	1.51150	407778
2009-10-07 00:00	1.51150	1.51780	1.51131	1.51735	354853
2009-10-08 00:00	1.51735	1.51845	1.51520	1.51760	401911
2009-10-09 00:00	1.51770	1.51960	1.51735	1.51920	338569
2009-10-11 00:00	1.51815	1.51945	1.51765	1.51915	14594
2009-10-12 00:00	1.51915	1.52035	1.51595	1.51695	295615
2009-10-13 00:00	1.51695	1.51900	1.51610	1.51750	391734
2009-10-14 00:00	1.51750	1.51825	1.51389	1.51460	336256
2009-10-15 00:00	1.51460	1.51720	1.51245	1.51650	359808
2009-10-16 00:00	1.51645	1.51925	1.51585	1.51755	426163
2009-10-18 00:00	1.51700	1.51755	1.51603	1.51645	10094
2009-10-19 00:00	1.51645	1.51800	1.51254	1.51365	424466
2009-10-20 00:00	1.51370	1.51390	1.51102	1.51170	468192
2009-10-21 00:00	1.51175	1.51200	1.50910	1.51005	509387
2009-10-22 00:00	1.51010	1.51395	1.50899	1.51060	386237
2009-10-23 00:00	1.51065	1.51440	1.51020	1.51370	391034
2009-10-25 00:00	1.51244	1.51396	1.51159	1.51260	13594
2009-10-26 00:00	1.51260	1.51480	1.51205	1.51415	362994
